,price,bathrooms,sqft_living,sqft_lot,floors,waterfront,yr_built,zipcode,lat,long,sqft_living15,sqft_lot15,month,yrs_since_reno,bed_bath_ratio,bedrooms_5plus,grade_5,grade_6,grade_7,grade_8,grade_9,grade_10,grade_11,grade_12,grade_13,view_1_2,view_3,view_4,condition_3_4,condition_5,city,city_Bellevue,city_Black_Diamond,city_Bothell,city_Carnation,city_Duvall,city_Enumclaw,city_Fall_City,city_Federal_Way,city_Issaquah,city_Kenmore,city_Kent,city_Kirkland,city_Maple_Valley,city_Medina,city_Mercer_Island,city_North_Bend,city_Redmond,city_Renton,city_Sammamish,city_Seattle,city_Snoqualmie,city_Vashon,city_Woodinville
6893,870000.0,2.75,2840,4000,1.5,0.0,1912,98144,47.5846,-122.291,2750,4000,6,2014,1.4545454545454546,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Seattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6894,225000.0,2.25,1470,6808,1.0,0.0,1984,98023,47.2884,-122.365,1570,7881,7,2014,1.3333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Federal Way,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6895,1390000.0,4.5,4490,24767,2.0,0.0,1998,98006,47.5544,-122.147,3370,32700,4,2015,0.8888888888888888,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Bellevue,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6896,177000.0,1.75,1150,8079,1.0,0.0,1983,98030,47.3766,-122.18,1540,7399,6,2014,1.7142857142857142,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Kent,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6897,465000.0,1.5,1460,9879,1.0,0.0,1956,98008,47.6346,-122.127,1610,10050,1,2015,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Bellevue,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6898,750000.0,2.75,3150,6343,1.0,0.0,1976,98126,47.5424,-122.381,2250,6343,9,2014,1.4545454545454546,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,Seattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6899,149000.0,1.0,1090,2800,1.0,0.0,1969,98092,47.3162,-122.183,1040,2960,9,2014,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Auburn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6900,605000.0,2.5,2670,47480,2.0,0.0,1981,98072,47.7443,-122.114,2760,42800,6,2014,1.2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,Woodinville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6901,725000.0,2.0,2110,5800,1.5,0.0,1927,98103,47.6645,-122.342,1620,4300,10,2014,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Seattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6902,413900.0,2.25,1770,5236,2.0,0.0,2007,98056,47.5137,-122.189,2470,5064,9,2014,1.7777777777777777,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Renton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6903,199950.0,1.5,1510,6600,1.0,0.0,1938,98168,47.4821,-122.331,990,6600,7,2014,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Seattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6904,400000.0,1.0,530,13679,1.0,0.0,1949,98053,47.6422,-121.954,1930,20624,9,2014,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Redmond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6905,870000.0,1.5,2420,5000,2.0,0.0,1925,98103,47.6744,-122.353,2070,5000,8,2014,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Seattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6906,292000.0,2.5,2490,7666,1.0,0.0,1989,98031,47.4022,-122.171,1930,7415,6,2014,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Kent,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6907,225000.0,1.0,990,8012,1.0,0.0,1966,98058,47.4557,-122.181,1260,9060,5,2014,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Renton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6908,466750.0,2.0,1730,9139,2.0,0.0,1957,98125,47.7181,-122.316,1410,7311,3,2015,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Seattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6909,330000.0,1.5,1440,11954,1.0,0.0,1978,98002,47.2909,-122.219,1460,9730,3,2015,1.3333333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Auburn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6910,770000.0,2.25,3260,8145,2.0,0.0,1967,98008,47.6336,-122.115,2340,8145,10,2014,3.111111111111111,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Bellevue,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6911,802500.0,2.25,1950,7000,1.0,0.0,1957,98118,47.5426,-122.262,1840,6440,2,2015,1.7777777777777777,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,Seattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6912,378800.0,2.5,2740,5400,2.0,0.0,2005,98031,47.4036,-122.205,2900,5476,7,2014,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Kent,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6913,795000.0,2.75,2940,12487,2.0,0.0,1997,98075,47.5879,-121.973,3110,10837,5,2015,1.0909090909090908,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Sammamish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6914,460000.0,2.0,1200,7320,1.0,0.0,1955,98115,47.6986,-122.286,1750,8220,4,2015,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Seattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6915,567000.0,2.5,2070,10908,2.0,0.0,1986,98029,47.5665,-122.023,2220,10975,12,2014,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Issaquah,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6916,209950.0,1.75,1570,15570,1.0,0.0,1981,98023,47.3207,-122.362,2000,28200,7,2014,1.7142857142857142,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Federal Way,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6917,415000.0,1.0,1050,60113,1.0,0.0,1943,98001,47.3226,-122.287,1380,27442,5,2014,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Auburn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6918,424500.0,1.5,1830,6985,1.0,0.0,1967,98028,47.7494,-122.236,1650,9501,12,2014,2.6666666666666665,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Kenmore,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6919,261000.0,1.0,970,12500,1.0,0.0,1941,98168,47.5102,-122.33,1280,6250,5,2015,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Seattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6920,365000.0,2.5,2200,9696,2.0,0.0,1987,98031,47.4197,-122.205,2200,9915,8,2014,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Kent,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6921,631000.0,2.0,1930,3240,1.5,0.0,1911,98122,47.6156,-122.299,1480,3600,4,2015,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Seattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6922,3800000.0,5.5,7050,42840,1.0,0.0,1978,98004,47.6229,-122.22,5070,20570,7,2014,0.9090909090909092,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,Bellevue,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6923,584000.0,2.5,1790,3962,2.0,0.0,1992,98117,47.6894,-122.391,1340,3960,10,2014,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Seattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6924,310000.0,1.75,1560,82328,1.0,0.0,1974,98070,47.3674,-122.503,2100,205603,7,2014,1.7142857142857142,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Vashon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6925,717000.0,2.5,2780,7985,2.0,0.0,1992,98029,47.5608,-122.016,2650,8094,3,2015,1.6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Issaquah,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6926,667000.0,1.5,1720,8100,2.0,0.0,1907,98107,47.6746,-122.4,2210,8100,6,2014,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Seattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6927,190000.0,1.0,1640,8100,1.0,0.0,1939,98146,47.482,-122.34,1600,8100,12,2014,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Seattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6928,430000.0,2.0,1730,9000,1.0,0.0,1978,98027,47.5202,-122.047,2390,10000,6,2014,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Issaquah,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6929,213000.0,1.0,740,7380,1.0,0.0,1951,98188,47.4481,-122.278,1500,10075,4,2015,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Seattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6930,475000.0,2.5,2280,3710,1.0,0.0,1990,98072,47.735,-122.159,2030,3710,10,2014,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Woodinville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6931,649000.0,2.75,2090,23962,2.0,0.0,1988,98070,47.4145,-122.44,1820,32340,3,2015,0.7272727272727273,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,Vashon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6932,715000.0,2.5,2550,13458,2.0,0.0,1990,98006,47.5586,-122.121,3180,13458,6,2014,1.2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Bellevue,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6933,845000.0,3.5,3350,19487,1.0,0.0,1992,98075,47.5796,-121.998,3360,19460,3,2015,1.1428571428571428,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Sammamish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6934,390000.0,2.5,2770,8820,1.0,0.0,1980,98038,47.3685,-122.048,1850,10920,11,10,1.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Maple Valley,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6935,390000.0,3.0,2860,5724,1.0,0.0,1983,98108,47.5427,-122.302,2340,7200,9,2014,1.3333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Seattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6936,328000.0,1.75,1990,7194,1.0,0.0,1978,98058,47.4417,-122.135,1820,7400,7,2014,2.2857142857142856,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Renton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6937,239999.0,2.75,1740,8436,1.0,0.0,1967,98003,47.3456,-122.305,1550,8436,12,2014,1.0909090909090908,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Federal Way,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6938,225000.0,2.0,1460,7740,1.0,0.0,1968,98003,47.3467,-122.306,1540,7644,10,2014,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Federal Way,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6939,920000.0,1.75,3670,11884,1.0,0.0,1979,98006,47.5604,-122.133,3020,9747,10,2014,1.7142857142857142,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,Bellevue,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6940,940000.0,2.75,3270,9231,2.0,0.0,1995,98052,47.6539,-122.121,3380,10154,3,2015,1.4545454545454546,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Redmond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6941,465000.0,1.0,1210,4872,1.0,0.0,1949,98118,47.5551,-122.273,1070,4872,5,2015,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Seattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6942,241000.0,2.0,1770,7000,1.0,0.0,1986,98001,47.3321,-122.261,1510,10462,7,2014,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Auburn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6943,307550.0,2.5,1980,5909,2.0,0.0,2003,98031,47.3913,-122.185,2550,5487,6,2014,1.6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Kent,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6944,490000.0,2.5,2650,9627,1.0,0.0,1976,98028,47.7684,-122.254,2650,9221,10,2014,1.6,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,Kenmore,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6945,647000.0,2.5,3040,6887,2.0,0.0,1999,98074,47.6073,-122.015,2790,7196,5,2014,1.6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Sammamish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6946,780000.0,2.75,3640,231739,1.5,0.0,1999,98027,47.5078,-122.018,2670,91040,8,2014,1.4545454545454546,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Issaquah,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6947,517500.0,2.5,1810,4332,2.0,0.0,1992,98029,47.5776,-121.996,1740,4332,11,2014,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Issaquah,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6948,295000.0,2.0,1380,8682,1.0,0.0,1966,98148,47.4238,-122.322,1410,10594,6,2014,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Seattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6949,560000.0,1.5,1810,3400,2.0,0.0,1926,98112,47.6264,-122.302,1770,3600,12,2014,2.6666666666666665,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Seattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6950,319450.0,2.0,2250,5472,1.5,0.0,1930,98002,47.3065,-122.219,1540,5472,11,2014,2.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Auburn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6951,1500000.0,3.25,3860,7199,2.0,0.0,2005,98115,47.6855,-122.269,2940,9600,12,2014,1.2307692307692308,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,Seattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6952,340000.0,3.0,2380,20277,1.0,0.0,1999,98023,47.3046,-122.392,2370,15440,9,2014,1.3333333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Federal Way,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6953,249950.0,1.0,1370,11658,1.0,0.0,1958,98058,47.4576,-122.182,1080,9198,8,2014,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Renton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6954,499950.0,1.0,1830,3000,1.5,0.0,1926,98103,47.6619,-122.351,1510,2500,6,2014,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Seattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6955,1040000.0,1.75,1440,13296,1.0,0.0,1967,98004,47.63399999999999,-122.204,3520,10802,7,2014,2.2857142857142856,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Bellevue,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6956,750000.0,2.5,2510,17200,1.0,0.0,1977,98052,47.6287,-122.089,2370,14621,2,2015,1.6,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,Redmond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6957,875000.0,2.5,3230,256132,2.0,0.0,2006,98053,47.6544,-121.998,3080,217800,3,2015,1.6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Redmond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6958,678000.0,1.75,1670,7210,1.0,0.0,1967,98008,47.6344,-122.116,2200,7210,4,2015,1.7142857142857142,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Bellevue,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6959,360000.0,1.0,780,4200,1.0,0.0,1920,98118,47.5381,-122.267,1620,6000,7,2014,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Seattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6960,354900.0,1.0,1720,16552,1.0,0.0,1971,98059,47.4772,-122.153,1550,15457,9,2014,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Renton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6961,632000.0,2.5,2260,10087,1.0,0.0,1967,98008,47.5982,-122.128,2500,9440,8,2014,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Bellevue,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6962,350000.0,1.75,1480,9375,1.0,0.0,1957,98146,47.5076,-122.366,1370,9000,12,2014,1.7142857142857142,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Seattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6963,990000.0,4.0,2550,3900,2.0,0.0,1940,98199,47.6415,-122.392,2340,6400,7,11,0.75,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,Seattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6964,481000.0,2.5,2286,8269,2.0,0.0,2002,98056,47.5174,-122.194,2110,4711,7,2014,1.6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Renton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6965,485000.0,2.5,1500,5412,1.0,0.0,1920,98136,47.5499,-122.394,1090,5412,6,2014,1.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Seattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6966,477000.0,2.5,1740,4960,2.0,0.0,1992,98029,47.5772,-121.998,1740,5021,4,2015,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Issaquah,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6967,560000.0,2.5,2880,9000,1.0,0.0,1966,98006,47.5456,-122.179,2010,9000,7,2014,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Bellevue,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6968,600000.0,3.0,2600,9350,1.0,0.0,1963,98008,47.6198,-122.105,2090,9102,11,2014,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Bellevue,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6969,622500.0,2.75,3320,23760,2.0,0.0,1975,98072,47.7498,-122.146,2520,36720,6,2014,1.818181818181818,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Woodinville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6970,410000.0,2.25,1660,2128,2.0,0.0,1974,98028,47.7528,-122.252,1640,2128,4,2015,0.8888888888888888,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Kenmore,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6971,318200.0,2.5,1990,3644,2.0,0.0,2010,98038,47.3531,-122.017,2580,3800,4,2015,1.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Maple Valley,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6972,289000.0,2.0,1680,8424,1.0,0.0,1993,98022,47.1969,-122.011,1990,8545,6,2014,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Enumclaw,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6973,263000.0,1.75,1570,7775,2.0,0.0,1982,98031,47.3876,-122.216,1580,8622,5,2014,1.7142857142857142,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Kent,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6974,240000.0,1.0,1150,4825,1.0,0.0,1957,98027,47.5321,-122.029,1760,7121,6,2014,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Issaquah,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6975,281500.0,1.0,1270,7500,1.0,0.0,1953,98146,47.4921,-122.339,1340,3000,4,2015,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Seattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6976,587206.0,3.5,1890,1710,2.0,0.0,1999,98103,47.6592,-122.349,1680,1562,6,2014,0.8571428571428571,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Seattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6977,482000.0,2.25,1350,1248,2.0,0.0,2000,98102,47.6399,-122.32,1760,3360,7,2014,0.8888888888888888,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Seattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6978,485000.0,1.75,1650,9500,1.0,0.0,1967,98052,47.631,-122.098,1880,9375,3,2015,1.7142857142857142,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Redmond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6979,309000.0,2.5,1450,11480,2.0,0.0,1990,98014,47.672,-121.864,2080,87991,2,2015,1.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Carnation,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6980,221000.0,2.25,1640,7350,1.0,0.0,1984,98003,47.2625,-122.3,1480,8041,6,2014,1.3333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Federal Way,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6981,700000.0,2.5,2030,8398,2.0,0.0,1975,98008,47.6272,-122.095,2450,8104,5,2014,1.2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Bellevue,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6982,411500.0,3.0,2420,7740,1.0,0.0,1929,98106,47.536,-122.358,1840,6780,9,45,1.6666666666666667,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Seattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6983,285000.0,3.5,2770,10505,2.0,0.0,1940,98133,47.7412,-122.355,1760,10505,10,-1,1.1428571428571428,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Seattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6984,395000.0,3.0,1980,7931,1.0,0.0,1983,98133,47.7513,-122.334,1910,7931,6,2014,1.3333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Seattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6985,237950.0,1.75,1460,7926,1.0,0.0,1987,98042,47.3665,-122.092,1680,8206,7,2014,1.1428571428571428,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Kent,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6986,680000.0,2.5,1610,8064,1.0,0.0,1981,98033,47.6818,-122.189,2260,8328,3,2015,1.2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,Kirkland,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6987,199950.0,1.0,1010,10057,1.0,0.0,1961,98023,47.3286,-122.336,1040,8591,12,2014,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Federal Way,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6988,765000.0,3.5,2760,4000,2.0,0.0,1926,98126,47.5687,-122.374,1690,4000,12,0,1.1428571428571428,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,Seattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6989,515000.0,1.0,1060,4960,1.0,0.0,1926,98103,47.6896,-122.331,1420,4960,5,2014,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Seattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
